Rank,Symbol,Company Name,Sector,Close,Pct Change,Today Volume,15D Avg Volume,Volume Ratio,Days of Data,Date
20,STARHEALTH.NS,Star Health and Allied Insurance Company Ltd.,Financial Services,444.1,-1.75,1097051,407085,2.6949,16,2026-03-23
21,ELGIEQUIP.NS,Elgi Equipments Ltd.,Capital Goods,476.05,-0.83,1123704,429218,2.618,16,2026-03-23
22,ACI.NS,Archean Chemical Industries Ltd.,Chemicals,612.15,1.81,432401,167882,2.5756,16,2026-03-23
23,MSUMI.NS,Motherson Sumi Wiring India Ltd.,Automobile and Auto Components,35.89,-2.95,17359668,6977198,2.4881,16,2026-03-23
24,VIPIND.NS,V.I.P. Industries Ltd.,Consumer Durables,319.1,-5.21,569524,229424,2.4824,16,2026-03-23
25,BLS.NS,BLS International Services Ltd.,Consumer Services,221.75,-7.83,2671591,1097115,2.4351,16,2026-03-23
26,APLLTD.NS,Alembic Pharmaceuticals Ltd.,Healthcare,646.55,-4.54,138994,57156,2.4318,16,2026-03-23
27,STARCEMENT.NS,Star Cement Ltd.,Construction Materials,213.82,-1.19,744554,308712,2.4118,16,2026-03-23
28,LODHA.NS,Lodha Developers Ltd.,Realty,727.9,-8.66,4129086,1760048,2.346,16,2026-03-23
29,ICICIGI.NS,ICICI Lombard General Insurance Company Ltd.,Financial Services,1722.2,-3.09,1369443,584777,2.3418,16,2026-03-23
